magaza,magaza_tipi,tedarikci,tipik_gunluk_talep_adet,stok_toplam_adet,kalan_raf_omru_gun,stok_gun_karsiligi,tukenme_gun_taban_p50,fire_taban_p50,stoksuz_taban_p50,kacan_kar_taban_p50,tukenme_gun_taban_p90,fire_taban_p90,stoksuz_taban_p90,kacan_kar_taban_p90,tukenme_gun_politika_p50,fire_politika_p50,stoksuz_politika_p50,kacan_kar_politika_p50,tukenme_gun_politika_p10,fire_politika_p10,stoksuz_politika_p10,kacan_kar_politika_p10,tukenme_gun_politika_p90,fire_politika_p90,stoksuz_politika_p90,kacan_kar_politika_p90,siparis_toplam,siparis_sayisi,net_kazanc_eur,aciliyet,onay_kritik_stok,onay_fire_riski,onay_belirsiz,max_siparis_tutar_eur,onay_yuksek_tutar,onay_gerekli,onay_sebep
936,a,Schnellware,173.6,520.8,1,3.0,4,205.8,3630.4,7260.7,4,168.6,4021.4,8042.9,4,205.8,277.3,554.5,4,334.7,163.8,327.8,4,168.6,668.3,1336.7,3353.1,11,6706.2,normal,0,1,0,2476.2,0,1,fire_riski
937,d,Schnellware,173.9,34.8,1,0.2,1,0.0,4520.4,9040.8,1,0.0,5167.7,10335.5,1,0.0,377.5,755.1,1,138.3,163.2,326.2,1,0.0,1025.1,2049.8,4142.8,12,8285.7,kritik,1,0,0,2928.6,0,1,kritik_stok
938,a,Rheinland,230.2,167.0,2,0.73,1,0.0,5397.6,10795.3,1,0.0,5937.9,11875.7,1,20.5,1311.9,2624.0,1,136.4,999.1,1998.3,1,0.0,1831.9,3663.5,4106.0,8,8048.3,kritik,1,0,0,3577.2,0,1,kritik_stok
939,d,Schnellware,144.9,434.7,1,3.0,4,147.5,3186.7,6373.5,4,100.9,3603.8,7207.7,4,147.5,252.0,503.8,4,285.9,130.2,260.4,4,100.9,669.2,1338.0,2934.7,11,5869.7,normal,0,0,0,2224.8,0,0,yok
940,d,Schnellware,174.2,448.4,1,2.57,4,123.0,4062.2,8124.2,4,74.3,4550.6,9101.5,4,123.0,312.4,625.0,4,278.3,176.3,352.5,4,74.3,773.6,1547.5,3749.6,12,7499.2,normal,0,0,0,2820.6,0,0,yok
941,a,Nordmann,121.3,364.0,2,3.0,4,121.8,2900.6,5801.4,4,86.7,3223.7,6447.7,4,121.8,368.2,736.6,4,229.0,210.1,420.1,4,86.7,691.2,1382.9,2532.5,17,5064.8,normal,0,0,0,1426.2,0,0,yok
942,d,Rheinland,145.6,180.4,2,1.24,3,22.3,3655.8,7311.8,1,0.0,4134.6,8268.8,3,36.9,918.7,1837.6,3,163.6,653.7,1307.4,1,0.0,1382.7,2765.4,2751.5,8,5386.6,kritik,1,0,1,2451.6,0,1,kritik_stok|belirsiz
943,d,Schnellware,170.0,403.0,3,2.37,4,61.7,3860.9,7722.2,4,16.6,4297.9,8595.6,4,61.7,224.5,448.8,4,208.9,124.3,248.7,4,16.6,635.6,1271.1,3636.8,12,7273.4,normal,0,0,0,2449.8,0,0,yok
944,c,ExpressLog,193.4,561.9,1,2.91,4,222.7,4104.3,8208.8,4,166.6,4756.5,9512.5,4,222.7,306.1,612.0,0,271.4,0.0,0.0,4,166.6,958.0,1915.7,3798.4,22,7596.8,normal,0,1,0,1394.4,0,1,fire_riski
945,a,Schnellware,106.0,46.4,1,0.44,1,0.0,2516.3,5032.7,1,0.0,2834.3,5669.1,1,0.0,141.6,283.3,1,66.5,48.4,96.6,1,0.0,459.8,919.6,2374.7,12,4749.4,kritik,1,1,0,1600.2,0,1,kritik_stok|fire_riski
946,a,Schnellware,101.0,101.3,1,1.0,3,0.0,2443.7,4887.7,3,0.0,2746.1,5492.0,4,0.0,114.9,229.7,11,65.7,17.9,36.0,4,0.0,402.7,805.6,2329.1,12,4658.0,yuksek,0,0,0,1636.2,0,0,yok
947,a,Schnellware,206.6,192.6,1,0.93,3,0.0,4570.9,9141.5,1,0.0,5172.6,10345.8,4,0.0,201.0,402.1,11,158.6,55.8,111.5,1,0.0,803.0,1606.4,4369.8,12,8739.4,kritik,1,1,1,2745.6,0,1,kritik_stok|fire_riski|belirsiz
948,b,Schnellware,165.2,78.4,3,0.47,1,0.0,5393.8,10787.3,1,0.0,6581.1,13162.0,1,0.0,683.5,1367.0,1,321.6,274.1,548.2,1,0.0,1870.8,3741.7,4710.1,12,9420.3,kritik,1,0,0,3421.8,0,1,kritik_stok
949,a,Schnellware,126.1,261.8,1,2.08,4,50.1,2967.9,5936.3,4,16.3,3352.9,6705.7,4,50.1,265.8,531.8,4,166.9,111.2,222.5,4,16.3,632.8,1265.4,2702.3,12,5404.5,normal,0,0,0,2044.2,0,0,yok
950,a,Rheinland,138.1,27.6,2,0.2,1,0.0,3433.4,6867.0,1,0.0,3827.4,7654.4,1,49.5,875.2,1750.4,1,159.6,678.4,1356.7,1,0.0,1219.3,2438.8,2607.8,8,4819.6,kritik,1,0,0,2224.8,0,1,kritik_stok
951,d,Schnellware,188.1,69.7,1,0.37,1,0.0,4623.5,9247.1,1,0.0,5224.0,10447.8,1,0.0,330.3,660.5,1,130.5,141.2,282.5,1,0.0,930.6,1861.2,4293.1,12,8586.6,kritik,1,0,0,3007.8,0,1,kritik_stok
952,d,Nordmann,162.3,486.8,1,3.0,4,193.7,3418.8,6837.7,4,151.8,3839.4,7679.1,4,193.7,434.2,868.6,4,322.8,236.4,472.7,4,151.8,855.0,1710.0,2984.5,17,5969.1,normal,0,1,0,1945.2,0,1,fire_riski
953,a,ExpressLog,123.6,370.8,1,3.0,4,168.7,2916.0,5831.5,4,131.7,3306.6,6613.4,4,168.7,192.3,384.7,0,197.5,0.0,0.0,4,131.7,583.3,1166.5,2723.3,22,5446.8,normal,0,1,0,1213.8,0,1,fire_riski
954,a,Rheinland,167.6,33.5,2,0.2,1,0.0,3915.7,7831.5,1,0.0,4492.1,8984.8,1,39.2,1063.9,2127.9,1,205.8,786.1,1572.2,1,0.0,1601.4,3202.9,2890.9,8,5468.4,kritik,1,0,0,2538.6,0,1,kritik_stok
955,d,Rheinland,112.2,25.9,2,0.23,1,0.0,2954.2,5908.8,1,0.0,3383.5,6767.0,1,11.6,810.1,1619.9,1,113.0,577.1,1154.2,1,0.0,1227.5,2455.0,2156.0,8,4219.3,kritik,1,0,0,1915.8,0,1,kritik_stok
956,a,Rheinland,91.5,113.1,2,1.24,3,59.1,1891.6,3783.4,3,45.4,2232.2,4464.4,3,100.3,469.9,939.9,3,235.5,345.5,691.0,3,45.4,769.2,1538.5,1463.1,8,2596.3,yuksek,0,0,0,1251.0,0,0,yok
957,d,ExpressLog,187.7,97.0,1,0.52,1,0.0,4580.4,9160.5,1,0.0,5175.9,10351.7,1,0.0,324.9,649.5,1,0.0,20.4,40.7,1,0.0,920.1,1840.6,4255.3,23,8511.0,kritik,1,0,0,1812.0,0,1,kritik_stok
958,a,Schnellware,104.0,207.6,3,2.0,4,26.8,2197.8,4396.0,4,1.8,2466.3,4932.7,4,26.8,126.0,252.0,4,112.6,60.8,121.3,4,1.8,381.4,762.7,2071.9,12,4144.0,normal,0,0,0,1482.6,0,0,yok
959,a,Schnellware,169.0,328.6,1,1.94,4,23.3,3927.5,7855.3,3,0.0,4418.4,8836.8,4,23.3,221.2,442.5,4,172.6,73.9,147.8,4,0.0,686.6,1373.2,3706.3,12,7412.8,yuksek,0,0,0,2721.0,0,0,yok
960,d,Schnellware,161.8,332.9,3,2.06,4,33.4,3769.0,7537.9,3,0.0,4213.1,8426.0,4,33.4,206.7,413.7,4,170.2,80.6,161.2,4,0.0,627.0,1254.2,3562.2,12,7124.2,yuksek,0,0,0,2615.4,0,0,yok
961,d,Schnellware,159.1,351.5,3,2.21,4,48.3,3431.5,6863.1,4,6.8,3843.5,7687.0,4,48.3,199.2,398.5,4,176.4,101.1,202.2,4,6.8,588.1,1176.4,3232.3,12,6464.6,normal,0,0,0,2289.6,0,0,yok
962,c,Schnellware,159.3,336.6,1,2.11,4,50.6,3554.7,7109.5,4,5.3,4020.5,8040.7,4,50.6,275.0,549.9,4,196.0,108.0,216.0,4,5.3,716.4,1432.8,3279.6,12,6559.6,normal,0,0,0,2469.0,0,0,yok
963,a,Rheinland,242.0,48.4,2,0.2,1,0.0,6225.2,12450.9,1,0.0,7229.7,14459.1,1,239.9,1644.5,3289.0,1,610.3,1248.9,2497.8,1,66.2,2474.8,4949.7,4820.9,8,7722.5,kritik,1,0,0,4033.2,1,1,kritik_stok|yuksek_tutar
964,a,Schnellware,238.3,364.4,1,1.53,3,0.0,5364.4,10728.9,3,0.0,6083.1,12166.6,4,0.0,242.5,485.0,11,148.3,46.3,92.7,4,0.0,929.0,1858.2,5121.9,12,10243.9,yuksek,0,0,0,3570.6,0,0,yok
965,a,ExpressLog,205.1,492.0,2,2.4,4,155.0,4562.8,9125.6,4,105.7,5157.1,10314.3,4,155.0,290.5,580.9,0,198.5,0.0,0.0,4,105.7,884.8,1769.6,4272.2,22,8544.7,normal,0,0,0,1725.6,0,0,yok
966,a,Schnellware,117.5,23.5,1,0.2,1,0.0,2785.3,5570.8,1,0.0,3092.9,6185.5,1,0.0,177.3,354.4,1,69.2,86.3,172.4,1,0.0,484.5,969.1,2608.2,12,5216.4,kritik,1,0,0,1766.4,0,1,kritik_stok
967,a,Schnellware,210.1,322.6,1,1.54,3,0.0,4491.5,8982.9,3,0.0,5125.2,10250.1,4,0.0,216.2,432.5,11,151.2,52.5,104.9,4,0.0,821.6,1642.9,4275.2,12,8550.4,yuksek,0,0,0,3069.0,0,0,yok
968,c,Schnellware,173.4,122.3,1,0.71,1,0.0,4251.6,8503.2,1,0.0,4752.7,9505.5,1,0.0,184.7,369.6,11,110.9,33.9,67.9,1,0.0,686.0,1371.9,4066.7,12,8133.6,kritik,1,0,1,2811.6,0,1,kritik_stok|belirsiz
969,a,Schnellware,83.3,214.9,3,2.58,4,32.3,2206.1,4412.7,4,3.3,2494.2,4988.6,4,32.3,142.7,285.2,4,129.6,64.8,129.7,4,3.3,413.6,827.4,2064.0,12,4127.5,normal,0,0,0,1461.0,0,0,yok
970,a,Schnellware,76.6,130.7,1,1.71,4,8.7,1790.0,3580.3,3,0.0,2072.9,4146.0,4,8.7,127.6,255.5,4,87.7,27.2,54.5,4,0.0,398.8,797.7,1662.4,12,3324.8,yuksek,0,0,0,1229.4,0,0,yok
971,c,Schnellware,198.5,275.3,1,1.39,3,0.0,4462.5,8925.2,3,0.0,5096.4,10192.8,4,0.0,236.7,473.4,11,129.6,38.6,77.2,4,0.0,837.8,1675.1,4225.9,12,8451.8,yuksek,0,0,0,3045.6,0,0,yok
972,a,Schnellware,78.0,111.4,1,1.43,3,0.0,1876.2,3752.4,3,0.0,2245.0,4489.9,4,0.0,180.9,361.7,11,73.0,31.0,62.1,4,0.0,532.1,1064.1,1695.5,12,3390.7,yuksek,0,0,0,1278.0,0,0,yok
973,d,Schnellware,153.1,459.5,1,3.0,4,119.7,4039.7,8078.9,4,63.2,4605.1,9210.5,4,119.7,335.5,670.9,4,307.5,177.3,354.5,4,63.2,869.8,1739.6,3704.0,12,7408.0,normal,0,1,0,2785.2,0,1,fire_riski
974,a,Schnellware,281.7,111.6,1,0.4,1,0.0,7100.7,14201.3,1,0.0,7812.0,15624.1,1,0.0,409.4,818.8,1,164.5,184.3,368.7,1,0.0,1120.8,2241.6,6691.3,12,13382.5,kritik,1,0,0,4362.6,1,1,kritik_stok|yuksek_tutar
975,a,Schnellware,186.5,37.3,1,0.2,1,0.0,4456.9,8913.6,1,0.0,5027.3,10054.3,1,0.0,308.4,616.4,1,124.9,137.8,275.5,1,0.0,878.4,1757.1,4148.6,12,8297.2,kritik,1,0,0,2883.6,0,1,kritik_stok
976,a,Schnellware,166.3,125.3,1,0.75,3,0.0,3921.0,7842.3,1,0.0,4414.2,8828.5,4,0.0,213.9,427.8,11,106.6,32.8,65.8,1,0.0,700.8,1401.3,3707.2,12,7414.5,kritik,1,0,1,2601.0,0,1,kritik_stok|belirsiz
977,a,Schnellware,112.4,42.5,1,0.38,1,0.0,2769.4,5538.8,1,0.0,3189.9,6379.7,1,0.0,290.0,580.1,1,81.6,93.0,186.1,1,0.0,710.5,1421.1,2479.4,12,4958.7,kritik,1,0,0,1807.8,0,1,kritik_stok
978,c,Schnellware,173.7,149.0,1,0.86,3,0.0,4118.6,8237.3,1,0.0,4637.7,9275.2,4,0.0,189.1,378.1,11,109.5,33.4,66.9,1,0.0,707.9,1416.0,3929.4,12,7859.2,kritik,1,0,1,2743.2,0,1,kritik_stok|belirsiz
979,a,Schnellware,149.5,64.0,1,0.43,1,0.0,3754.8,7510.0,1,0.0,4235.6,8471.6,1,0.0,268.5,537.0,1,104.7,79.4,158.8,1,0.0,749.4,1498.6,3486.3,12,6973.0,kritik,1,0,0,2455.2,0,1,kritik_stok
980,a,Schnellware,170.7,512.2,1,3.0,4,238.8,3614.9,7229.4,4,200.3,4050.7,8101.2,4,238.8,317.6,635.2,4,376.1,153.7,307.4,4,200.3,753.4,1507.0,3297.1,11,6594.2,normal,0,1,0,2499.6,0,1,fire_riski
981,d,Nordmann,176.6,529.9,1,3.0,4,221.2,3884.9,7769.8,4,175.9,4367.5,8735.3,4,221.2,497.9,995.7,4,362.8,272.1,544.1,4,175.9,980.5,1961.2,3386.7,17,6774.1,normal,0,1,0,1827.6,0,1,fire_riski
982,d,ExpressLog,193.0,142.3,1,0.74,1,0.0,4735.4,9471.1,1,0.0,5350.3,10700.7,1,0.0,307.8,615.3,0,0.0,0.0,0.0,1,0.0,922.4,1844.9,4427.7,23,8855.8,kritik,1,0,1,1815.0,0,1,kritik_stok|belirsiz
983,a,ExpressLog,249.6,90.1,1,0.36,1,0.0,4877.9,9755.6,1,0.0,5730.1,11460.2,1,0.0,493.9,987.4,1,0.0,62.6,125.2,1,0.0,1346.0,2692.1,4384.3,23,8768.2,kritik,1,0,0,1789.8,0,1,kritik_stok
984,c,Schnellware,144.5,307.4,1,2.13,4,26.5,3240.0,6479.9,3,0.0,3726.5,7453.4,4,26.5,229.4,458.7,4,178.0,82.4,164.9,4,0.0,687.6,1375.1,3010.3,12,6021.2,yuksek,0,1,0,2263.2,0,1,fire_riski
985,c,Schnellware,202.4,503.4,1,2.49,4,113.8,4621.6,9243.3,4,47.9,5311.4,10622.4,4,113.8,365.9,731.6,4,334.2,208.3,416.5,4,47.9,1017.3,2035.1,4255.9,12,8511.7,normal,0,1,0,2946.0,0,1,fire_riski
986,a,Schnellware,149.9,288.2,1,1.92,4,58.5,2870.5,5740.8,4,14.3,3385.6,6771.2,4,58.5,264.3,528.5,4,208.5,115.5,231.0,4,14.3,756.3,1512.4,2606.4,12,5212.3,normal,0,0,0,1993.2,0,0,yok
987,c,Nordmann,163.8,86.4,1,0.53,1,0.0,3879.0,7758.1,1,0.0,4440.3,8880.4,1,0.0,716.9,1434.0,1,106.6,432.3,864.5,1,0.0,1278.1,2556.2,3162.0,17,6324.1,kritik,1,0,0,1607.4,0,1,kritik_stok
988,a,Nordmann,114.2,342.5,1,3.0,4,95.0,2712.9,5425.8,4,55.4,3087.9,6175.9,4,95.0,384.4,769.1,4,211.4,202.5,405.0,4,55.4,759.6,1519.2,2328.5,17,4656.7,normal,0,1,0,1318.8,0,1,fire_riski
989,a,Nordmann,126.3,28.4,1,0.22,1,0.0,3167.6,6335.4,1,0.0,3549.2,7098.2,1,0.0,604.7,1209.4,1,77.5,400.0,800.0,1,0.0,986.1,1972.3,2563.0,17,5126.0,kritik,1,0,0,1349.4,0,1,kritik_stok
990,d,Nordmann,154.7,259.9,1,1.68,3,22.0,3508.6,7017.6,3,0.0,3958.0,7916.1,3,22.0,461.4,923.2,3,137.4,252.4,505.0,3,0.0,910.8,1821.7,3047.2,17,6094.4,yuksek,0,1,0,1777.8,0,1,fire_riski
991,a,Schnellware,139.5,418.6,1,3.0,4,126.8,3095.5,6191.0,4,76.3,3534.0,7067.6,4,126.8,258.3,516.9,4,279.2,139.4,278.7,4,76.3,695.4,1390.8,2837.1,11,5674.1,normal,0,1,0,2035.2,0,1,fire_riski
992,a,Nordmann,138.5,397.0,1,2.87,4,166.0,2983.6,5966.9,4,134.5,3314.0,6627.9,4,166.0,381.0,762.0,4,269.8,216.1,432.1,4,134.5,711.7,1423.0,2602.3,17,5204.9,normal,0,0,0,1323.0,0,0,yok
993,d,Nordmann,183.2,549.7,1,3.0,4,226.0,4140.4,8281.1,4,178.1,4649.3,9298.6,4,226.0,548.0,1096.2,4,383.4,301.8,603.4,4,178.1,1056.8,2113.7,3592.3,17,7184.9,normal,0,0,0,1884.0,0,0,yok
994,a,Schnellware,105.1,231.7,1,2.2,4,49.1,2557.8,5115.4,4,16.5,2915.7,5831.8,4,49.1,239.6,479.3,4,158.4,97.2,194.3,4,16.5,580.7,1161.1,2318.1,12,4636.1,normal,0,1,0,1761.6,0,1,fire_riski
995,d,ExpressLog,225.3,555.5,1,2.47,4,131.5,5140.5,10281.2,4,78.8,5665.0,11329.7,4,131.5,260.0,520.1,0,176.9,0.0,0.0,4,78.8,784.6,1568.6,4880.5,22,9761.1,normal,0,1,0,1877.4,0,1,fire_riski
996,c,Schnellware,152.9,317.0,3,2.07,4,38.0,3640.6,7281.4,3,0.0,4114.3,8228.5,4,38.0,265.8,531.2,4,188.7,89.0,178.0,4,0.0,713.7,1427.8,3375.2,12,6750.2,yuksek,0,0,0,2520.0,0,0,yok
997,d,ExpressLog,123.7,232.8,1,1.88,4,28.6,2745.6,5491.0,3,0.0,3134.7,6269.1,4,28.6,186.8,373.7,0,56.4,0.0,0.0,3,0.0,576.0,1151.9,2558.5,22,5117.3,yuksek,0,0,0,1106.4,0,0,yok
998,a,Nordmann,105.2,315.7,1,3.0,4,104.4,2405.6,4811.4,4,77.2,2662.1,5323.9,4,104.4,301.9,603.8,4,185.1,176.6,353.1,4,77.2,558.3,1116.3,2104.0,17,4207.6,normal,0,1,0,1186.2,0,1,fire_riski
999,d,Schnellware,217.1,651.2,1,3.0,4,296.9,4947.9,9895.9,4,237.8,5582.2,11163.8,4,296.9,463.3,926.8,4,490.8,214.8,429.7,4,237.8,1097.4,2194.7,4484.8,11,8969.1,normal,0,1,0,3408.6,0,1,fire_riski
1000,a,Rheinland,183.2,192.8,2,1.05,3,16.3,4296.5,8592.9,1,0.0,4788.9,9578.3,3,19.2,1048.7,2097.7,3,146.0,776.5,1552.9,1,0.0,1538.5,3077.3,3250.4,8,6477.8,kritik,1,0,1,2875.2,0,1,kritik_stok|belirsiz
1001,c,Schnellware,127.6,160.0,3,1.25,3,0.0,3079.5,6159.3,3,0.0,3513.0,7026.5,4,0.0,191.0,382.3,11,92.5,31.4,62.8,4,0.0,602.7,1205.4,2888.6,12,5777.0,yuksek,0,0,0,2082.6,0,0,yok
1002,d,Nordmann,146.3,118.9,3,0.81,1,0.0,3695.0,7389.9,1,0.0,4206.6,8413.5,1,0.0,672.9,1346.5,1,103.4,406.5,813.1,1,0.0,1184.8,2370.1,3021.5,17,6043.4,kritik,1,0,0,1852.8,0,1,kritik_stok
1003,a,Nordmann,174.6,62.1,1,0.36,1,0.0,4047.2,8094.6,1,0.0,4641.2,9282.1,1,0.0,731.4,1462.7,1,132.0,432.4,864.7,1,0.0,1325.2,2650.1,3316.2,17,6631.9,kritik,1,0,0,1711.2,0,1,kritik_stok
1004,d,Rheinland,123.0,87.0,2,0.71,1,0.0,3099.6,6199.2,1,0.0,3555.6,7111.0,1,34.6,813.9,1627.8,1,140.4,573.3,1146.4,1,0.0,1235.3,2470.4,2320.3,8,4363.8,kritik,1,0,0,2048.4,0,1,kritik_stok
1005,a,Nordmann,151.7,448.5,2,2.96,4,158.3,3296.1,6592.0,4,121.8,3673.2,7346.2,4,158.3,424.9,849.2,4,274.5,239.8,479.5,4,121.8,801.6,1603.4,2871.4,17,5742.8,normal,0,0,0,1546.2,0,0,yok
1006,c,Schnellware,153.7,380.6,1,2.48,4,82.6,3581.2,7162.2,4,39.7,4033.2,8066.4,4,82.6,250.3,500.6,4,223.3,134.2,268.3,4,39.7,678.0,1356.1,3330.9,12,6661.6,normal,0,1,0,2463.0,0,1,fire_riski
1007,c,Schnellware,168.0,504.0,1,3.0,4,168.0,3895.3,7790.7,4,109.2,4472.8,8945.5,4,168.0,332.3,664.1,4,350.7,168.1,335.9,4,109.2,909.6,1818.9,3563.2,11,7126.6,normal,0,1,0,2642.4,0,1,fire_riski
1008,a,Schnellware,128.4,177.1,1,1.38,3,0.0,3016.9,6033.8,3,0.0,3401.7,6803.6,4,0.0,152.7,305.6,11,79.1,19.2,38.5,4,0.0,518.7,1037.7,2864.2,12,5728.2,yuksek,0,0,0,2053.2,0,0,yok
1009,a,Schnellware,116.2,325.6,3,2.8,4,93.8,2767.9,5536.0,4,60.0,3083.5,6166.7,4,93.8,212.0,424.0,4,202.1,135.8,271.4,4,60.0,507.5,1015.0,2556.0,12,5112.0,normal,0,0,0,1819.2,0,0,yok
1010,d,Schnellware,213.0,414.9,1,1.95,3,0.0,4921.5,9842.7,3,0.0,5730.2,11460.4,4,0.0,268.2,536.3,4,220.2,89.0,178.0,4,0.0,1032.3,2064.5,4653.1,12,9306.4,yuksek,0,0,0,3304.2,0,0,yok
1011,a,Schnellware,191.9,38.4,1,0.2,1,0.0,4231.3,8462.8,1,0.0,4802.6,9605.3,1,0.0,335.1,670.2,1,120.7,143.3,286.7,1,0.0,906.3,1812.7,3896.4,12,7792.6,kritik,1,0,0,2745.0,0,1,kritik_stok
1012,d,Schnellware,148.6,394.9,1,2.66,4,119.3,3229.8,6459.6,4,77.6,3639.9,7279.6,4,119.3,259.8,519.8,4,258.6,151.6,303.1,4,77.6,655.1,1310.4,2969.8,11,5939.8,normal,0,1,0,1991.4,0,1,fire_riski
1013,a,Schnellware,95.0,107.0,1,1.13,3,0.0,2127.6,4255.4,3,0.0,2430.6,4861.0,4,0.0,128.7,257.8,11,65.4,21.7,43.4,4,0.0,418.7,837.4,1998.8,12,3997.6,yuksek,0,0,0,1436.4,0,0,yok
1014,a,Nordmann,285.5,178.6,1,0.63,3,0.0,6336.0,12671.8,1,0.0,7427.3,14854.1,3,0.0,1156.1,2311.9,3,224.0,601.1,1202.2,1,0.0,2247.3,4494.2,5179.9,17,10359.9,kritik,1,0,1,2510.4,0,1,kritik_stok|belirsiz
1015,d,Schnellware,146.1,81.1,1,0.56,1,0.0,3576.0,7152.3,1,0.0,4025.6,8051.7,1,0.0,199.9,399.6,1,93.4,60.7,121.5,1,0.0,649.5,1299.0,3376.2,12,6752.7,kritik,1,0,0,2259.6,0,1,kritik_stok
1016,c,Nordmann,126.7,104.3,1,0.82,1,0.0,2912.2,5824.5,1,0.0,3371.0,6741.8,1,0.0,495.0,990.8,3,92.6,269.1,538.3,1,0.0,954.1,1908.0,2416.6,17,4833.7,kritik,1,0,1,1287.0,0,1,kritik_stok|belirsiz
1017,c,Schnellware,177.3,395.3,1,2.23,4,96.3,3727.1,7454.3,4,62.1,4106.4,8212.7,4,96.3,239.3,478.6,4,225.8,148.6,297.1,4,62.1,600.3,1200.7,3487.7,12,6975.7,normal,0,0,0,2530.8,0,0,yok
1018,c,Schnellware,287.3,69.9,1,0.24,1,0.0,6637.4,13274.7,1,0.0,7498.1,14996.8,1,0.0,483.0,966.4,1,175.0,226.6,453.1,1,0.0,1344.2,2688.5,6154.1,12,12308.3,kritik,1,0,0,4093.2,1,1,kritik_stok|yuksek_tutar
1019,d,Schnellware,219.5,186.4,3,0.85,1,0.0,5090.7,10181.6,1,0.0,5795.8,11591.4,1,0.0,284.4,568.6,11,145.4,41.4,82.9,1,0.0,989.2,1978.4,4806.5,12,9613.0,kritik,1,0,1,3392.4,0,1,kritik_stok|belirsiz
1020,a,Schnellware,221.7,502.0,1,2.26,4,85.7,4841.4,9683.1,4,30.5,5418.4,10836.8,4,85.7,297.9,595.7,4,272.6,163.1,326.2,4,30.5,843.7,1687.0,4543.7,12,9087.4,normal,0,1,0,3153.6,0,1,fire_riski
1021,a,Schnellware,217.5,595.2,1,2.74,4,123.0,4944.8,9889.8,4,56.9,5492.8,10985.4,4,123.0,327.7,655.7,4,324.5,213.3,426.5,4,56.9,835.0,1669.9,4617.2,12,9234.1,normal,0,1,0,3126.0,0,1,fire_riski
1022,a,Schnellware,176.1,528.4,1,3.0,4,197.4,3886.6,7773.4,4,148.4,4377.7,8755.7,4,197.4,343.4,687.1,4,353.7,158.1,316.3,4,148.4,834.7,1669.4,3543.1,11,7086.3,normal,0,0,0,2711.4,0,0,yok
1023,c,Schnellware,148.5,283.4,1,1.91,4,33.9,3164.5,6329.2,3,0.0,3643.9,7287.6,4,33.9,212.3,424.2,4,176.0,87.1,174.1,4,0.0,668.0,1336.0,2952.4,12,5905.0,yuksek,0,0,0,2194.8,0,0,yok
1024,c,Schnellware,149.8,402.6,1,2.69,4,125.6,3314.6,6629.7,4,87.2,3712.9,7425.7,4,125.6,257.1,514.1,4,249.4,142.5,285.1,4,87.2,647.1,1294.3,3057.8,11,6115.6,normal,0,0,0,2212.8,0,0,yok
1025,a,Rheinland,182.2,36.4,2,0.2,1,0.0,4418.4,8836.7,1,0.0,4816.8,9634.1,1,9.5,1117.7,2235.2,1,99.3,891.5,1783.2,1,0.0,1506.6,3013.5,3310.3,8,6544.5,kritik,1,0,0,2863.8,0,1,kritik_stok
1026,c,Schnellware,227.5,377.1,1,1.66,3,0.0,5059.6,10119.7,3,0.0,5765.3,11530.2,4,0.0,288.8,577.7,11,170.1,43.7,87.3,4,0.0,959.4,1918.8,4770.8,12,9542.0,yuksek,0,1,0,3495.0,0,1,fire_riski
1027,a,Nordmann,316.0,200.3,1,0.63,1,0.0,7472.0,14943.6,1,0.0,8420.9,16841.8,1,0.0,1238.5,2476.4,1,192.2,768.6,1537.0,1,0.0,2187.2,4374.6,6233.7,17,12467.2,kritik,1,0,0,3641.4,0,1,kritik_stok
1028,a,Schnellware,110.2,173.9,1,1.58,3,0.0,2652.9,5305.5,3,0.0,3067.3,6134.5,4,0.0,195.0,389.9,11,91.5,36.4,72.8,4,0.0,591.3,1182.7,2457.9,12,4915.6,yuksek,0,0,0,1817.4,0,0,yok
1029,a,ExpressLog,122.8,119.6,1,0.97,3,54.2,3095.9,6191.9,3,32.0,3555.3,7110.3,3,54.2,221.1,442.0,0,68.2,0.0,0.0,3,32.0,679.9,1360.4,2875.0,23,5749.9,yuksek,0,0,0,1185.0,0,0,yok
1030,a,Nordmann,82.5,133.0,3,1.61,4,0.7,1999.9,4000.1,3,0.0,2342.8,4685.5,4,0.7,291.4,582.8,4,87.3,139.6,279.3,3,0.0,634.1,1268.3,1708.6,17,3417.3,yuksek,0,0,0,863.4,0,0,yok
1031,d,ExpressLog,115.6,305.6,1,2.64,4,91.9,2545.1,5090.2,4,57.4,2883.5,5767.0,4,91.9,169.0,337.5,0,121.5,0.0,0.0,4,57.4,507.3,1014.4,2376.1,22,4752.7,normal,0,0,0,1101.0,0,0,yok
1032,d,Nordmann,218.0,342.0,1,1.57,3,195.4,5110.5,10221.2,3,163.6,5773.5,11547.0,3,195.4,897.1,1794.2,3,363.2,563.2,1126.5,3,163.6,1559.8,3120.0,4213.5,17,8427.0,yuksek,0,1,0,2067.0,0,1,fire_riski
1033,a,Schnellware,336.5,293.9,3,0.87,3,0.0,7892.6,15785.5,1,0.0,8754.6,17509.2,4,0.0,328.8,657.8,11,189.1,61.8,123.8,1,0.0,1175.7,2351.5,7563.8,12,15127.7,kritik,1,0,1,5262.6,1,1,kritik_stok|belirsiz|yuksek_tutar
1034,a,Schnellware,147.3,58.2,1,0.4,1,0.0,3684.9,7369.8,1,0.0,4244.6,8489.5,1,0.0,304.5,609.1,1,111.7,55.1,110.2,1,0.0,864.6,1728.8,3380.3,12,6760.7,kritik,1,0,0,2406.0,0,1,kritik_stok
