magaza,tarih,h,siparis,tedarikci,lead_gun,varis_tarihi,tutar_eur,onay_tekil,tedarikci_gun_tutar_eur,onay_zincir,onay_gerekli
1008,2015-07-22,19,199.8,Schnellware,2,2015-07-24,1198.8,0,1014331.8,1,1
906,2015-07-22,19,199.0,ExpressLog,1,2015-07-23,1194.0,0,95403.0,0,0
855,2015-07-22,19,198.6,Nordmann,5,2015-07-27,1191.6,0,215119.2,0,0
127,2015-07-22,19,198.4,Schnellware,2,2015-07-24,1190.4,0,1014331.8,1,1
636,2015-07-22,19,197.4,Schnellware,2,2015-07-24,1184.4,0,1014331.8,1,1
774,2015-07-22,19,197.4,Schnellware,2,2015-07-24,1184.4,0,1014331.8,1,1
15,2015-07-22,19,196.8,Nordmann,5,2015-07-27,1180.8,0,215119.2,0,0
231,2015-07-22,19,196.6,Schnellware,2,2015-07-24,1179.6,0,1014331.8,1,1
737,2015-07-22,19,196.5,Schnellware,2,2015-07-24,1179.0,0,1014331.8,1,1
235,2015-07-22,19,195.6,Schnellware,2,2015-07-24,1173.6,0,1014331.8,1,1
93,2015-07-22,19,195.3,Schnellware,2,2015-07-24,1171.8,0,1014331.8,1,1
902,2015-07-22,19,194.8,Schnellware,2,2015-07-24,1168.8,0,1014331.8,1,1
580,2015-07-22,19,194.6,ExpressLog,1,2015-07-23,1167.6,0,95403.0,0,0
436,2015-07-22,19,194.3,Schnellware,2,2015-07-24,1165.8,0,1014331.8,1,1
770,2015-07-22,19,194.3,Schnellware,2,2015-07-24,1165.8,0,1014331.8,1,1
885,2015-07-22,19,194.2,Nordmann,5,2015-07-27,1165.2,0,215119.2,0,0
191,2015-07-22,19,193.9,Nordmann,5,2015-07-27,1163.4,0,215119.2,0,0
440,2015-07-22,19,193.8,Schnellware,2,2015-07-24,1162.8,0,1014331.8,1,1
858,2015-07-22,19,193.8,Schnellware,2,2015-07-24,1162.8,0,1014331.8,1,1
659,2015-07-22,19,193.7,Schnellware,2,2015-07-24,1162.2,0,1014331.8,1,1
850,2015-07-22,19,193.6,Nordmann,5,2015-07-27,1161.6,0,215119.2,0,0
241,2015-07-22,19,193.3,Nordmann,5,2015-07-27,1159.8,0,215119.2,0,0
1009,2015-07-22,19,192.1,Schnellware,2,2015-07-24,1152.6,0,1014331.8,1,1
227,2015-07-22,19,191.7,Nordmann,5,2015-07-27,1150.2,0,215119.2,0,0
152,2015-07-22,19,191.6,Nordmann,5,2015-07-27,1149.6,0,215119.2,0,0
366,2015-07-22,19,191.6,Schnellware,2,2015-07-24,1149.6,0,1014331.8,1,1
8,2015-07-22,19,191.5,Schnellware,2,2015-07-24,1149.0,0,1014331.8,1,1
525,2015-07-22,19,191.2,ExpressLog,1,2015-07-23,1147.2,0,95403.0,0,0
14,2015-07-22,19,190.8,Schnellware,2,2015-07-24,1144.8,0,1014331.8,1,1
397,2015-07-22,19,190.5,Nordmann,5,2015-07-27,1143.0,0,215119.2,0,0
481,2015-07-22,19,190.5,Nordmann,5,2015-07-27,1143.0,0,215119.2,0,0
935,2015-07-22,19,190.5,Schnellware,2,2015-07-24,1143.0,0,1014331.8,1,1
87,2015-07-22,19,190.4,Schnellware,2,2015-07-24,1142.4,0,1014331.8,1,1
443,2015-07-22,19,189.9,Schnellware,2,2015-07-24,1139.4,0,1014331.8,1,1
126,2015-07-22,19,189.8,Schnellware,2,2015-07-24,1138.8,0,1014331.8,1,1
516,2015-07-22,19,189.8,Nordmann,5,2015-07-27,1138.8,0,215119.2,0,0
40,2015-07-22,19,189.4,Schnellware,2,2015-07-24,1136.4,0,1014331.8,1,1
630,2015-07-22,19,189.3,Schnellware,2,2015-07-24,1135.8,0,1014331.8,1,1
438,2015-07-22,19,188.2,Schnellware,2,2015-07-24,1129.2,0,1014331.8,1,1
1086,2015-07-22,19,188.0,Schnellware,2,2015-07-24,1128.0,0,1014331.8,1,1
23,2015-07-22,19,187.2,Nordmann,5,2015-07-27,1123.2,0,215119.2,0,0
995,2015-07-22,19,186.9,ExpressLog,1,2015-07-23,1121.4,0,95403.0,0,0
1090,2015-07-22,19,186.9,Schnellware,2,2015-07-24,1121.4,0,1014331.8,1,1
233,2015-07-22,19,186.8,ExpressLog,1,2015-07-23,1120.8,0,95403.0,0,0
225,2015-07-22,19,186.7,Schnellware,2,2015-07-24,1120.2,0,1014331.8,1,1
1105,2015-07-22,19,186.7,Schnellware,2,2015-07-24,1120.2,0,1014331.8,1,1
593,2015-07-22,19,185.9,ExpressLog,1,2015-07-23,1115.4,0,95403.0,0,0
409,2015-07-22,19,185.5,Nordmann,5,2015-07-27,1113.0,0,215119.2,0,0
657,2015-07-22,19,185.2,Schnellware,2,2015-07-24,1111.2,0,1014331.8,1,1
169,2015-07-22,19,185.0,Nordmann,5,2015-07-27,1110.0,0,215119.2,0,0
1069,2015-07-22,19,184.8,Schnellware,2,2015-07-24,1108.8,0,1014331.8,1,1
252,2015-07-22,19,184.7,ExpressLog,1,2015-07-23,1108.2,0,95403.0,0,0
13,2015-07-22,19,184.6,Schnellware,2,2015-07-24,1107.6,0,1014331.8,1,1
589,2015-07-22,19,184.2,Nordmann,5,2015-07-27,1105.2,0,215119.2,0,0
414,2015-07-22,19,183.4,Nordmann,5,2015-07-27,1100.4,0,215119.2,0,0
1016,2015-07-22,19,183.3,Nordmann,5,2015-07-27,1099.8,0,215119.2,0,0
799,2015-07-22,19,183.2,ExpressLog,1,2015-07-23,1099.2,0,95403.0,0,0
419,2015-07-22,19,182.9,Schnellware,2,2015-07-24,1097.4,0,1014331.8,1,1
217,2015-07-22,19,182.8,Schnellware,2,2015-07-24,1096.8,0,1014331.8,1,1
869,2015-07-22,19,182.7,Schnellware,2,2015-07-24,1096.2,0,1014331.8,1,1
621,2015-07-22,19,182.6,Nordmann,5,2015-07-27,1095.6,0,215119.2,0,0
1002,2015-07-22,19,182.5,Nordmann,5,2015-07-27,1095.0,0,215119.2,0,0
641,2015-07-22,19,181.8,Schnellware,2,2015-07-24,1090.8,0,1014331.8,1,1
986,2015-07-22,19,181.8,Schnellware,2,2015-07-24,1090.8,0,1014331.8,1,1
501,2015-07-22,19,181.6,Schnellware,2,2015-07-24,1089.6,0,1014331.8,1,1
875,2015-07-22,19,181.0,Schnellware,2,2015-07-24,1086.0,0,1014331.8,1,1
722,2015-07-22,19,180.9,ExpressLog,1,2015-07-23,1085.4,0,95403.0,0,0
265,2015-07-22,19,180.8,Nordmann,5,2015-07-27,1084.8,0,215119.2,0,0
608,2015-07-22,19,180.7,ExpressLog,1,2015-07-23,1084.2,0,95403.0,0,0
919,2015-07-22,19,180.7,Schnellware,2,2015-07-24,1084.2,0,1014331.8,1,1
44,2015-07-22,19,180.5,Nordmann,5,2015-07-27,1083.0,0,215119.2,0,0
638,2015-07-22,19,180.4,Nordmann,5,2015-07-27,1082.4,0,215119.2,0,0
801,2015-07-22,19,180.0,Schnellware,2,2015-07-24,1080.0,0,1014331.8,1,1
1034,2015-07-22,19,179.9,Schnellware,2,2015-07-24,1079.4,0,1014331.8,1,1
196,2015-07-22,19,179.8,Schnellware,2,2015-07-24,1078.8,0,1014331.8,1,1
717,2015-07-22,19,179.8,Schnellware,2,2015-07-24,1078.8,0,1014331.8,1,1
505,2015-07-22,19,179.4,Schnellware,2,2015-07-24,1076.4,0,1014331.8,1,1
966,2015-07-22,19,179.2,Schnellware,2,2015-07-24,1075.2,0,1014331.8,1,1
920,2015-07-22,19,179.1,Nordmann,5,2015-07-27,1074.6,0,215119.2,0,0
237,2015-07-22,19,178.5,Schnellware,2,2015-07-24,1071.0,0,1014331.8,1,1
686,2015-07-22,19,178.3,Schnellware,2,2015-07-24,1069.8,0,1014331.8,1,1
752,2015-07-22,19,178.3,Nordmann,5,2015-07-27,1069.8,0,215119.2,0,0
1005,2015-07-22,19,178.0,Nordmann,5,2015-07-27,1068.0,0,215119.2,0,0
391,2015-07-22,19,177.8,Schnellware,2,2015-07-24,1066.8,0,1014331.8,1,1
734,2015-07-22,19,177.4,Schnellware,2,2015-07-24,1064.4,0,1014331.8,1,1
1088,2015-07-22,19,177.4,Schnellware,2,2015-07-24,1064.4,0,1014331.8,1,1
72,2015-07-22,19,177.3,Nordmann,5,2015-07-27,1063.8,0,215119.2,0,0
91,2015-07-22,19,176.6,Schnellware,2,2015-07-24,1059.6,0,1014331.8,1,1
1064,2015-07-22,19,176.2,ExpressLog,1,2015-07-23,1057.2,0,95403.0,0,0
476,2015-07-22,19,176.1,Schnellware,2,2015-07-24,1056.6,0,1014331.8,1,1
1001,2015-07-22,19,175.8,Schnellware,2,2015-07-24,1054.8,0,1014331.8,1,1
188,2015-07-22,19,175.6,Nordmann,5,2015-07-27,1053.6,0,215119.2,0,0
253,2015-07-22,19,175.6,Schnellware,2,2015-07-24,1053.6,0,1014331.8,1,1
260,2015-07-22,19,175.5,Nordmann,5,2015-07-27,1053.0,0,215119.2,0,0
776,2015-07-22,19,175.2,Schnellware,2,2015-07-24,1051.2,0,1014331.8,1,1
941,2015-07-22,19,174.9,Nordmann,5,2015-07-27,1049.4,0,215119.2,0,0
1109,2015-07-22,19,174.9,Schnellware,2,2015-07-24,1049.4,0,1014331.8,1,1
258,2015-07-22,19,174.5,Nordmann,5,2015-07-27,1047.0,0,215119.2,0,0
952,2015-07-22,19,174.5,Nordmann,5,2015-07-27,1047.0,0,215119.2,0,0
234,2015-07-22,19,174.2,ExpressLog,1,2015-07-23,1045.2,0,95403.0,0,0
918,2015-07-22,19,173.7,Schnellware,2,2015-07-24,1042.2,0,1014331.8,1,1
404,2015-07-22,19,172.9,Schnellware,2,2015-07-24,1037.4,0,1014331.8,1,1
244,2015-07-22,19,172.7,Nordmann,5,2015-07-27,1036.2,0,215119.2,0,0
17,2015-07-22,19,172.4,Schnellware,2,2015-07-24,1034.4,0,1014331.8,1,1
22,2015-07-22,19,172.4,Schnellware,2,2015-07-24,1034.4,0,1014331.8,1,1
547,2015-07-22,19,172.3,Nordmann,5,2015-07-27,1033.8,0,215119.2,0,0
175,2015-07-22,19,172.2,Nordmann,5,2015-07-27,1033.2,0,215119.2,0,0
407,2015-07-22,19,171.6,Schnellware,2,2015-07-24,1029.6,0,1014331.8,1,1
989,2015-07-22,19,171.6,Nordmann,5,2015-07-27,1029.6,0,215119.2,0,0
75,2015-07-22,19,171.5,Nordmann,5,2015-07-27,1029.0,0,215119.2,0,0
992,2015-07-22,19,171.2,Nordmann,5,2015-07-27,1027.2,0,215119.2,0,0
220,2015-07-22,19,171.0,Schnellware,2,2015-07-24,1026.0,0,1014331.8,1,1
898,2015-07-22,19,170.2,Schnellware,2,2015-07-24,1021.2,0,1014331.8,1,1
836,2015-07-22,19,170.0,Schnellware,2,2015-07-24,1020.0,0,1014331.8,1,1
105,2015-07-22,19,169.2,Nordmann,5,2015-07-27,1015.2,0,215119.2,0,0
170,2015-07-22,19,169.0,Schnellware,2,2015-07-24,1014.0,0,1014331.8,1,1
949,2015-07-22,19,168.8,Schnellware,2,2015-07-24,1012.8,0,1014331.8,1,1
702,2015-07-22,19,168.6,Schnellware,2,2015-07-24,1011.6,0,1014331.8,1,1
429,2015-07-22,19,168.2,Nordmann,5,2015-07-27,1009.2,0,215119.2,0,0
418,2015-07-22,19,168.0,Schnellware,2,2015-07-24,1008.0,0,1014331.8,1,1
330,2015-07-22,19,167.9,Schnellware,2,2015-07-24,1007.4,0,1014331.8,1,1
735,2015-07-22,19,167.8,Schnellware,2,2015-07-24,1006.8,0,1014331.8,1,1
341,2015-07-22,19,167.6,Nordmann,5,2015-07-27,1005.6,0,215119.2,0,0
1047,2015-07-22,19,167.3,Schnellware,2,2015-07-24,1003.8,0,1014331.8,1,1
257,2015-07-22,19,167.1,Schnellware,2,2015-07-24,1002.6,0,1014331.8,1,1
204,2015-07-22,19,166.5,Nordmann,5,2015-07-27,999.0,0,215119.2,0,0
306,2015-07-22,19,165.9,Schnellware,2,2015-07-24,995.4,0,1014331.8,1,1
426,2015-07-22,19,165.1,Nordmann,5,2015-07-27,990.6,0,215119.2,0,0
685,2015-07-22,19,165.1,Schnellware,2,2015-07-24,990.6,0,1014331.8,1,1
616,2015-07-22,19,165.0,ExpressLog,1,2015-07-23,990.0,0,95403.0,0,0
793,2015-07-22,19,164.9,Schnellware,2,2015-07-24,989.4,0,1014331.8,1,1
55,2015-07-22,19,164.8,Schnellware,2,2015-07-24,988.8,0,1014331.8,1,1
176,2015-07-22,19,164.6,Schnellware,2,2015-07-24,987.6,0,1014331.8,1,1
883,2015-07-22,19,164.5,Schnellware,2,2015-07-24,987.0,0,1014331.8,1,1
1098,2015-07-22,19,164.5,Schnellware,2,2015-07-24,987.0,0,1014331.8,1,1
88,2015-07-22,19,164.4,Schnellware,2,2015-07-24,986.4,0,1014331.8,1,1
727,2015-07-22,19,164.3,Schnellware,2,2015-07-24,985.8,0,1014331.8,1,1
98,2015-07-22,19,163.9,Nordmann,5,2015-07-27,983.4,0,215119.2,0,0
222,2015-07-22,19,163.7,Schnellware,2,2015-07-24,982.2,0,1014331.8,1,1
405,2015-07-22,19,163.2,Nordmann,5,2015-07-27,979.2,0,215119.2,0,0
644,2015-07-22,19,163.2,ExpressLog,1,2015-07-23,979.2,0,95403.0,0,0
1074,2015-07-22,19,163.1,Nordmann,5,2015-07-27,978.6,0,215119.2,0,0
86,2015-07-22,19,163.0,Schnellware,2,2015-07-24,978.0,0,1014331.8,1,1
619,2015-07-22,19,162.3,Nordmann,5,2015-07-27,973.8,0,215119.2,0,0
1063,2015-07-22,19,162.2,Schnellware,2,2015-07-24,973.2,0,1014331.8,1,1
1095,2015-07-22,19,162.2,Schnellware,2,2015-07-24,973.2,0,1014331.8,1,1
59,2015-07-22,19,162.1,Schnellware,2,2015-07-24,972.6,0,1014331.8,1,1
499,2015-07-22,19,161.5,Nordmann,5,2015-07-27,969.0,0,215119.2,0,0
838,2015-07-22,19,161.3,ExpressLog,1,2015-07-23,967.8,0,95403.0,0,0
65,2015-07-22,19,161.2,Schnellware,2,2015-07-24,967.2,0,1014331.8,1,1
581,2015-07-22,19,160.8,Schnellware,2,2015-07-24,964.8,0,1014331.8,1,1
6,2015-07-22,19,160.6,Schnellware,2,2015-07-24,963.6,0,1014331.8,1,1
664,2015-07-22,19,160.5,Nordmann,5,2015-07-27,963.0,0,215119.2,0,0
1100,2015-07-22,19,160.1,Schnellware,2,2015-07-24,960.6,0,1014331.8,1,1
218,2015-07-22,19,160.0,Schnellware,2,2015-07-24,960.0,0,1014331.8,1,1
454,2015-07-22,19,160.0,Schnellware,2,2015-07-24,960.0,0,1014331.8,1,1
631,2015-07-22,19,159.7,Nordmann,5,2015-07-27,958.2,0,215119.2,0,0
1108,2015-07-22,19,159.4,Schnellware,2,2015-07-24,956.4,0,1014331.8,1,1
110,2015-07-22,19,159.3,Schnellware,2,2015-07-24,955.8,0,1014331.8,1,1
268,2015-07-22,19,158.9,Nordmann,5,2015-07-27,953.4,0,215119.2,0,0
308,2015-07-22,19,158.4,ExpressLog,1,2015-07-23,950.4,0,95403.0,0,0
660,2015-07-22,19,158.4,Schnellware,2,2015-07-24,950.4,0,1014331.8,1,1
364,2015-07-22,19,158.3,Nordmann,5,2015-07-27,949.8,0,215119.2,0,0
772,2015-07-22,19,157.9,Schnellware,2,2015-07-24,947.4,0,1014331.8,1,1
124,2015-07-22,19,157.6,Schnellware,2,2015-07-24,945.6,0,1014331.8,1,1
559,2015-07-22,19,157.5,Schnellware,2,2015-07-24,945.0,0,1014331.8,1,1
924,2015-07-22,19,157.5,Schnellware,2,2015-07-24,945.0,0,1014331.8,1,1
1065,2015-07-22,19,157.5,Schnellware,2,2015-07-24,945.0,0,1014331.8,1,1
450,2015-07-22,19,157.1,ExpressLog,1,2015-07-23,942.6,0,95403.0,0,0
725,2015-07-22,19,156.7,Nordmann,5,2015-07-27,940.2,0,215119.2,0,0
789,2015-07-22,19,156.5,Schnellware,2,2015-07-24,939.0,0,1014331.8,1,1
811,2015-07-22,19,156.3,Schnellware,2,2015-07-24,937.8,0,1014331.8,1,1
2,2015-07-22,19,156.0,Schnellware,2,2015-07-24,936.0,0,1014331.8,1,1
1077,2015-07-22,19,155.5,Schnellware,2,2015-07-24,933.0,0,1014331.8,1,1
700,2015-07-22,19,155.2,Schnellware,2,2015-07-24,931.2,0,1014331.8,1,1
782,2015-07-22,19,154.8,Nordmann,5,2015-07-27,928.8,0,215119.2,0,0
328,2015-07-22,19,154.4,Schnellware,2,2015-07-24,926.4,0,1014331.8,1,1
758,2015-07-22,19,154.0,Nordmann,5,2015-07-27,924.0,0,215119.2,0,0
186,2015-07-22,19,153.8,Schnellware,2,2015-07-24,922.8,0,1014331.8,1,1
201,2015-07-22,19,153.6,Nordmann,5,2015-07-27,921.6,0,215119.2,0,0
982,2015-07-22,19,153.4,ExpressLog,1,2015-07-23,920.4,0,95403.0,0,0
946,2015-07-22,19,152.9,Schnellware,2,2015-07-24,917.4,0,1014331.8,1,1
446,2015-07-22,19,152.6,Schnellware,2,2015-07-24,915.6,0,1014331.8,1,1
719,2015-07-22,19,152.6,Nordmann,5,2015-07-27,915.6,0,215119.2,0,0
751,2015-07-22,19,152.6,Schnellware,2,2015-07-24,915.6,0,1014331.8,1,1
1028,2015-07-22,19,152.6,Schnellware,2,2015-07-24,915.6,0,1014331.8,1,1
519,2015-07-22,19,152.3,Nordmann,5,2015-07-27,913.8,0,215119.2,0,0
282,2015-07-22,19,151.9,Schnellware,2,2015-07-24,911.4,0,1014331.8,1,1
639,2015-07-22,19,151.9,Schnellware,2,2015-07-24,911.4,0,1014331.8,1,1
584,2015-07-22,19,151.8,Nordmann,5,2015-07-27,910.8,0,215119.2,0,0
945,2015-07-22,19,151.4,Schnellware,2,2015-07-24,908.4,0,1014331.8,1,1
242,2015-07-22,19,151.2,Schnellware,2,2015-07-24,907.2,0,1014331.8,1,1
269,2015-07-22,19,151.2,ExpressLog,1,2015-07-23,907.2,0,95403.0,0,0
969,2015-07-22,19,150.9,Schnellware,2,2015-07-24,905.4,0,1014331.8,1,1
462,2015-07-22,19,150.7,Nordmann,5,2015-07-27,904.2,0,215119.2,0,0
1039,2015-07-22,19,150.6,ExpressLog,1,2015-07-23,903.6,0,95403.0,0,0
557,2015-07-22,19,150.1,Schnellware,2,2015-07-24,900.6,0,1014331.8,1,1
480,2015-07-22,19,149.9,Schnellware,2,2015-07-24,899.4,0,1014331.8,1,1
897,2015-07-22,19,149.8,Schnellware,2,2015-07-24,898.8,0,1014331.8,1,1
977,2015-07-22,19,149.8,Schnellware,2,2015-07-24,898.8,0,1014331.8,1,1
520,2015-07-22,19,149.7,Schnellware,2,2015-07-24,898.2,0,1014331.8,1,1
864,2015-07-22,19,149.1,Schnellware,2,2015-07-24,894.6,0,1014331.8,1,1
749,2015-07-22,19,148.3,Schnellware,2,2015-07-24,889.8,0,1014331.8,1,1
894,2015-07-22,19,148.0,ExpressLog,1,2015-07-23,888.0,0,95403.0,0,0
575,2015-07-22,19,147.9,Schnellware,2,2015-07-24,887.4,0,1014331.8,1,1
965,2015-07-22,19,147.7,ExpressLog,1,2015-07-23,886.2,0,95403.0,0,0
583,2015-07-22,19,147.3,Schnellware,2,2015-07-24,883.8,0,1014331.8,1,1
247,2015-07-22,19,147.2,ExpressLog,1,2015-07-23,883.2,0,95403.0,0,0
61,2015-07-22,19,147.0,Nordmann,5,2015-07-27,882.0,0,215119.2,0,0
256,2015-07-22,19,146.9,ExpressLog,1,2015-07-23,881.4,0,95403.0,0,0
994,2015-07-22,19,146.8,Schnellware,2,2015-07-24,880.8,0,1014331.8,1,1
592,2015-07-22,19,146.4,Schnellware,2,2015-07-24,878.4,0,1014331.8,1,1
1036,2015-07-22,19,146.1,Nordmann,5,2015-07-27,876.6,0,215119.2,0,0
899,2015-07-22,19,145.7,Schnellware,2,2015-07-24,874.2,0,1014331.8,1,1
923,2015-07-22,19,145.2,Nordmann,5,2015-07-27,871.2,0,215119.2,0,0
1051,2015-07-22,19,144.7,ExpressLog,1,2015-07-23,868.2,0,95403.0,0,0
861,2015-07-22,19,144.6,Schnellware,2,2015-07-24,867.6,0,1014331.8,1,1
958,2015-07-22,19,144.2,Schnellware,2,2015-07-24,865.2,0,1014331.8,1,1
379,2015-07-22,19,144.0,Schnellware,2,2015-07-24,864.0,0,1014331.8,1,1
327,2015-07-22,19,143.9,ExpressLog,1,2015-07-23,863.4,0,95403.0,0,0
472,2015-07-22,19,143.7,Nordmann,5,2015-07-27,862.2,0,215119.2,0,0
395,2015-07-22,19,143.6,Schnellware,2,2015-07-24,861.6,0,1014331.8,1,1
512,2015-07-22,19,143.6,Nordmann,5,2015-07-27,861.6,0,215119.2,0,0
121,2015-07-22,19,143.1,Schnellware,2,2015-07-24,858.6,0,1014331.8,1,1
983,2015-07-22,19,142.9,ExpressLog,1,2015-07-23,857.4,0,95403.0,0,0
28,2015-07-22,19,142.8,Schnellware,2,2015-07-24,856.8,0,1014331.8,1,1
957,2015-07-22,19,142.8,ExpressLog,1,2015-07-23,856.8,0,95403.0,0,0
705,2015-07-22,19,142.7,ExpressLog,1,2015-07-23,856.2,0,95403.0,0,0
723,2015-07-22,19,141.9,ExpressLog,1,2015-07-23,851.4,0,95403.0,0,0
232,2015-07-22,19,141.8,Schnellware,2,2015-07-24,850.8,0,1014331.8,1,1
324,2015-07-22,19,141.7,Schnellware,2,2015-07-24,850.2,0,1014331.8,1,1
413,2015-07-22,19,141.5,ExpressLog,1,2015-07-23,849.0,0,95403.0,0,0
642,2015-07-22,19,141.3,Schnellware,2,2015-07-24,847.8,0,1014331.8,1,1
563,2015-07-22,19,141.0,Nordmann,5,2015-07-27,846.0,0,215119.2,0,0
724,2015-07-22,19,140.7,ExpressLog,1,2015-07-23,844.2,0,95403.0,0,0
254,2015-07-22,19,140.6,Schnellware,2,2015-07-24,843.6,0,1014331.8,1,1
577,2015-07-22,19,140.6,Nordmann,5,2015-07-27,843.6,0,215119.2,0,0
988,2015-07-22,19,140.6,Nordmann,5,2015-07-27,843.6,0,215119.2,0,0
486,2015-07-22,19,140.2,Schnellware,2,2015-07-24,841.2,0,1014331.8,1,1
498,2015-07-22,19,140.0,ExpressLog,1,2015-07-23,840.0,0,95403.0,0,0
610,2015-07-22,19,139.5,Schnellware,2,2015-07-24,837.0,0,1014331.8,1,1
5,2015-07-22,19,139.4,Schnellware,2,2015-07-24,836.4,0,1014331.8,1,1
322,2015-07-22,19,139.2,Schnellware,2,2015-07-24,835.2,0,1014331.8,1,1
845,2015-07-22,19,138.6,Nordmann,5,2015-07-27,831.6,0,215119.2,0,0
1035,2015-07-22,19,137.9,Schnellware,2,2015-07-24,827.4,0,1014331.8,1,1
488,2015-07-22,19,137.7,Schnellware,2,2015-07-24,826.2,0,1014331.8,1,1
161,2015-07-22,19,137.6,ExpressLog,1,2015-07-23,825.6,0,95403.0,0,0
296,2015-07-22,19,137.2,ExpressLog,1,2015-07-23,823.2,0,95403.0,0,0
656,2015-07-22,19,136.7,Schnellware,2,2015-07-24,820.2,0,1014331.8,1,1
484,2015-07-22,19,135.8,ExpressLog,1,2015-07-23,814.8,0,95403.0,0,0
570,2015-07-22,19,135.6,Schnellware,2,2015-07-24,813.6,0,1014331.8,1,1
32,2015-07-22,19,135.4,Schnellware,2,2015-07-24,812.4,0,1014331.8,1,1
839,2015-07-22,19,135.3,Schnellware,2,2015-07-24,811.8,0,1014331.8,1,1
944,2015-07-22,19,135.3,ExpressLog,1,2015-07-23,811.8,0,95403.0,0,0
30,2015-07-22,19,135.1,Nordmann,5,2015-07-27,810.6,0,215119.2,0,0
238,2015-07-22,19,135.1,ExpressLog,1,2015-07-23,810.6,0,95403.0,0,0
764,2015-07-22,19,135.1,Schnellware,2,2015-07-24,810.6,0,1014331.8,1,1
1060,2015-07-22,19,134.8,ExpressLog,1,2015-07-23,808.8,0,95403.0,0,0
461,2015-07-22,19,133.8,Nordmann,5,2015-07-27,802.8,0,215119.2,0,0
266,2015-07-22,19,133.1,Schnellware,2,2015-07-24,798.6,0,1014331.8,1,1
886,2015-07-22,19,133.1,ExpressLog,1,2015-07-23,798.6,0,95403.0,0,0
224,2015-07-22,19,133.0,ExpressLog,1,2015-07-23,798.0,0,95403.0,0,0
873,2015-07-22,19,133.0,Schnellware,2,2015-07-24,798.0,0,1014331.8,1,1
531,2015-07-22,19,132.4,Nordmann,5,2015-07-27,794.4,0,215119.2,0,0
889,2015-07-22,19,131.5,Nordmann,5,2015-07-27,789.0,0,215119.2,0,0
1,2015-07-22,19,131.2,Nordmann,5,2015-07-27,787.2,0,215119.2,0,0
159,2015-07-22,19,131.1,ExpressLog,1,2015-07-23,786.6,0,95403.0,0,0
998,2015-07-22,19,130.9,Nordmann,5,2015-07-27,785.4,0,215119.2,0,0
120,2015-07-22,19,130.7,ExpressLog,1,2015-07-23,784.2,0,95403.0,0,0
908,2015-07-22,19,130.2,Schnellware,2,2015-07-24,781.2,0,1014331.8,1,1
276,2015-07-22,19,129.6,Schnellware,2,2015-07-24,777.6,0,1014331.8,1,1
373,2015-07-22,19,129.3,Nordmann,5,2015-07-27,775.8,0,215119.2,0,0
569,2015-07-22,19,129.0,Nordmann,5,2015-07-27,774.0,0,215119.2,0,0
48,2015-07-22,19,128.9,Schnellware,2,2015-07-24,773.4,0,1014331.8,1,1
917,2015-07-22,19,127.3,ExpressLog,1,2015-07-23,763.8,0,95403.0,0,0
286,2015-07-22,19,127.2,Schnellware,2,2015-07-24,763.2,0,1014331.8,1,1
487,2015-07-22,19,127.2,ExpressLog,1,2015-07-23,763.2,0,95403.0,0,0
893,2015-07-22,19,127.1,ExpressLog,1,2015-07-23,762.6,0,95403.0,0,0
678,2015-07-22,19,125.6,ExpressLog,1,2015-07-23,753.6,0,95403.0,0,0
881,2015-07-22,19,125.4,Schnellware,2,2015-07-24,752.4,0,1014331.8,1,1
670,2015-07-22,19,125.2,ExpressLog,1,2015-07-23,751.2,0,95403.0,0,0
406,2015-07-22,19,125.0,ExpressLog,1,2015-07-23,750.0,0,95403.0,0,0
821,2015-07-22,19,124.9,ExpressLog,1,2015-07-23,749.4,0,95403.0,0,0
926,2015-07-22,19,124.7,ExpressLog,1,2015-07-23,748.2,0,95403.0,0,0
428,2015-07-22,19,124.3,ExpressLog,1,2015-07-23,745.8,0,95403.0,0,0
900,2015-07-22,19,124.2,ExpressLog,1,2015-07-23,745.2,0,95403.0,0,0
43,2015-07-22,19,124.0,ExpressLog,1,2015-07-23,744.0,0,95403.0,0,0
302,2015-07-22,19,124.0,Nordmann,5,2015-07-27,744.0,0,215119.2,0,0
1030,2015-07-22,19,123.7,Nordmann,5,2015-07-27,742.2,0,215119.2,0,0
1013,2015-07-22,19,123.3,Schnellware,2,2015-07-24,739.8,0,1014331.8,1,1
743,2015-07-22,19,122.9,Schnellware,2,2015-07-24,737.4,0,1014331.8,1,1
280,2015-07-22,19,122.8,ExpressLog,1,2015-07-23,736.8,0,95403.0,0,0
844,2015-07-22,19,122.5,Schnellware,2,2015-07-24,735.0,0,1014331.8,1,1
504,2015-07-22,19,121.3,ExpressLog,1,2015-07-23,727.8,0,95403.0,0,0
688,2015-07-22,19,120.3,Nordmann,5,2015-07-27,721.8,0,215119.2,0,0
109,2015-07-22,19,119.3,ExpressLog,1,2015-07-23,715.8,0,95403.0,0,0
37,2015-07-22,19,118.4,ExpressLog,1,2015-07-23,710.4,0,95403.0,0,0
711,2015-07-22,19,118.3,ExpressLog,1,2015-07-23,709.8,0,95403.0,0,0
155,2015-07-22,19,118.2,ExpressLog,1,2015-07-23,709.2,0,95403.0,0,0
712,2015-07-22,19,118.0,ExpressLog,1,2015-07-23,708.0,0,95403.0,0,0
